iter	Passed	Remaining
4779	65019	2992
4780	65033	2978
4781	65046	2965
4782	65060	2951
4783	65073	2938
4784	65087	2924
4785	65101	2910
4786	65115	2897
4787	65129	2883
4788	65142	2870
4789	65155	2856
4790	65170	2842
4791	65183	2829
4792	65204	2816
4793	65223	2802
4794	65238	2789
4795	65255	2775
4796	65271	2762
4797	65277	2748
4798	65293	2734
4799	65308	2721
4800	65322	2707
4801	65334	2693
4802	65345	2680
4803	65357	2666
4804	65374	2653
4805	65387	2639
4806	65400	2625
4807	65420	2612
4808	65434	2598
4809	65447	2585
4810	65460	2571
4811	65473	2557
4812	65487	2544
4813	65501	2530
4814	65514	2517
4815	65526	2503
4816	65540	2489
4817	65551	2476
4818	65563	2462
4819	65576	2448
4820	65588	2435
4821	65601	2421
4822	65613	2407
4823	65632	2394
4824	65645	2380
4825	65657	2367
4826	65670	2353
4827	65682	2339
4828	65697	2326
4829	65711	2312
4830	65724	2299
