iter	MultiClass
3923	-0.08918441941
3924	-0.08918346923
3925	-0.08918086829
3926	-0.08917465683
3927	-0.08917382242
3928	-0.08917304362
3929	-0.08917237942
3930	-0.08917168988
3931	-0.08916877404
3932	-0.08916744276
3933	-0.08916563672
3934	-0.08916371811
3935	-0.08916213015
3936	-0.08916119681
3937	-0.08915915471
3938	-0.08915723085
3939	-0.08915621848
3940	-0.08915420002
3941	-0.08915315562
3942	-0.08915150798
3943	-0.08915071812
3944	-0.08914929863
3945	-0.08914845402
3946	-0.08914614207
3947	-0.0891446952
3948	-0.08914167078
3949	-0.08914056224
3950	-0.08913907063
3951	-0.08913795691
3952	-0.08913550899
3953	-0.08913441473
3954	-0.08913220432
3955	-0.0891313792
3956	-0.08913005509
3957	-0.08912436719
3958	-0.08912363988
3959	-0.08912262422
3960	-0.08912098899
3961	-0.08911960782
3962	-0.08911813764
3963	-0.08911682719
3964	-0.0891158452
3965	-0.08911510858
3966	-0.08911353733
3967	-0.08911169653
3968	-0.0891104762
3969	-0.08910912918
3970	-0.08910790148
3971	-0.08910728088
3972	-0.08910591859
3973	-0.08910433704
3974	-0.08910191152
3975	-0.08909777131
3976	-0.08909444802
3977	-0.08909300544
3978	-0.08909170498
3979	-0.08909035175
3980	-0.08908506823
3981	-0.08908236559
3982	-0.08908093635
3983	-0.08908041196
3984	-0.08907613782
3985	-0.08907217254
3986	-0.08907137591
3987	-0.08907067212
3988	-0.08906948941
3989	-0.08906708427
3990	-0.08906424726
3991	-0.08906299044
3992	-0.0890617679
3993	-0.08905703186
3994	-0.08905573999
3995	-0.08905380224
3996	-0.08905317975
3997	-0.08905022955
3998	-0.08904898865
3999	-0.08904637145
4000	-0.08904522924
4001	-0.089041617
4002	-0.08903703711
4003	-0.08903498575
4004	-0.08903359554
4005	-0.08903295991
4006	-0.08903250744
4007	-0.08903161766
4008	-0.08902889872
4009	-0.08902772075
4010	-0.08902633763
4011	-0.08902357039
4012	-0.08902242661
4013	-0.08902026718
4014	-0.0890174523
4015	-0.08901633584
4016	-0.08901546737
4017	-0.08901298542
4018	-0.08901016173
4019	-0.08900861208
4020	-0.08900100875
4021	-0.08899990168
4022	-0.08899794366
4023	-0.08899725162
4024	-0.08899539732
4025	-0.0889924908
4026	-0.08899146366
4027	-0.08899030352
4028	-0.08898947548
4029	-0.08898788369
4030	-0.08898660186
4031	-0.08898495072
4032	-0.08898240483
4033	-0.08897645318
4034	-0.08897401729
4035	-0.08897200887
4036	-0.08897079257
4037	-0.0889675626
4038	-0.08896531908
4039	-0.08895878297
4040	-0.08895331873
4041	-0.08895202602
4042	-0.08894992964
4043	-0.08894847508
4044	-0.08894552559
4045	-0.0889441624
4046	-0.08894311782
4047	-0.08894247375
4048	-0.08894095534
4049	-0.0889400993
4050	-0.08893797737
4051	-0.08893668882
4052	-0.08892946233
4053	-0.08892864216
4054	-0.08892734091
4055	-0.08892668543
4056	-0.08892554785
4057	-0.08892239432
4058	-0.08892159439
4059	-0.08892043445
4060	-0.0889197458
4061	-0.08891748832
4062	-0.08891366833
4063	-0.08891274731
4064	-0.08891157538
4065	-0.08891037655
4066	-0.08890944803
4067	-0.08890871967
4068	-0.08890793815
4069	-0.08890665628
4070	-0.08890365053
4071	-0.08890209443
4072	-0.08889858346
4073	-0.08889723139
4074	-0.08889575929
4075	-0.08889501437
4076	-0.08889434351
4077	-0.08889022249
4078	-0.08888797994
4079	-0.08888712865
4080	-0.08888555445
4081	-0.08888412314
4082	-0.08887874775
4083	-0.0888759735
4084	-0.08887449553
4085	-0.08887293958
4086	-0.08887128073
4087	-0.08887034267
4088	-0.08886896573
4089	-0.08886721585
4090	-0.08886560803
4091	-0.08886378651
4092	-0.08886290018
4093	-0.08886162949
4094	-0.08885929741
4095	-0.08885711013
4096	-0.08885605872
4097	-0.08885355864
4098	-0.08885187763
4099	-0.08885106145
4100	-0.08884811503
4101	-0.08884774584
4102	-0.08884622305
4103	-0.08884517823
4104	-0.08884268894
4105	-0.08884010269
4106	-0.08883884942
4107	-0.08883639238
4108	-0.08883572213
4109	-0.08883456998
4110	-0.08883267623
4111	-0.08883009403
4112	-0.08882905825
4113	-0.08882576893
4114	-0.08882524777
4115	-0.08882356719
4116	-0.08882269023
4117	-0.08882154651
4118	-0.08881762311
4119	-0.08881554536
4120	-0.08881443326
4121	-0.08881241752
4122	-0.08881019258
4123	-0.08880663898
4124	-0.08880303055
4125	-0.08880159942
4126	-0.08879973114
4127	-0.08879791402
4128	-0.08879578559
4129	-0.08879382034
4130	-0.08879255515
4131	-0.08879171151
4132	-0.08879078686
4133	-0.08878986678
4134	-0.08878830878
4135	-0.08878710427
4136	-0.08878445143
4137	-0.08877973344
4138	-0.08877788348
4139	-0.08877677227
4140	-0.08877551535
4141	-0.08877293836
4142	-0.0887720429
4143	-0.08877105168
4144	-0.08876997213
4145	-0.08876842962
4146	-0.08876498004
4147	-0.08876344406
4148	-0.08876129495
4149	-0.08876024673
4150	-0.08875717095
4151	-0.08875647774
4152	-0.08875396513
4153	-0.08875324457
4154	-0.0887520698
4155	-0.08875069372
4156	-0.08875014527
4157	-0.08874959124
4158	-0.08874852228
4159	-0.08874705808
4160	-0.08874520387
4161	-0.08874479966
4162	-0.088743368
4163	-0.08874222795
4164	-0.08874034015
4165	-0.08873986335
4166	-0.08873895261
4167	-0.08873456366
4168	-0.0887339382
4169	-0.08873255027
4170	-0.08873191784
4171	-0.08873135978
4172	-0.08873074646
4173	-0.08872892549
4174	-0.08872717859
4175	-0.08872631044
4176	-0.08872302386
4177	-0.0887206866
4178	-0.08871957671
4179	-0.0887179969
4180	-0.0887153219
4181	-0.08871424985
4182	-0.0887121425
4183	-0.08870735916
4184	-0.08870587195
4185	-0.08870492289
4186	-0.08870365332
4187	-0.08870106099
4188	-0.08869875132
4189	-0.08869762775
4190	-0.08869660989
4191	-0.08869555526
4192	-0.0886942049
4193	-0.08868852113
4194	-0.08868541167
4195	-0.08868364754
4196	-0.0886825282
4197	-0.0886812695
4198	-0.08867888209
4199	-0.08867803206
4200	-0.0886751889
4201	-0.08867292716
4202	-0.08866862341
4203	-0.08866662565
4204	-0.08866533516
4205	-0.08866403015
4206	-0.08866254214
4207	-0.08866106748
4208	-0.08865978431
4209	-0.08865895398
4210	-0.0886577067
4211	-0.08865666354
4212	-0.08865529598
4213	-0.08865254129
4214	-0.0886510582
4215	-0.08864595423
4216	-0.08864403238
4217	-0.08864343808
4218	-0.08864142245
4219	-0.08864085687
4220	-0.08863957691
4221	-0.08863813085
4222	-0.08863482704
4223	-0.08863291453
4224	-0.08863006363
4225	-0.08862735001
4226	-0.08862644794
4227	-0.08862542283
4228	-0.08862314569
4229	-0.08862233413
4230	-0.0886202737
4231	-0.08861949084
4232	-0.08861885417
4233	-0.08861824658
4234	-0.08861307771
4235	-0.08861191532
4236	-0.08860918517
4237	-0.08860677578
4238	-0.08860587023
4239	-0.08860477412
4240	-0.08860316553
4241	-0.08860033842
4242	-0.08859977897
4243	-0.08859849208
4244	-0.08859757664
4245	-0.08859627373
4246	-0.08859443271
4247	-0.08859365495
4248	-0.0885908637
4249	-0.08858885132
4250	-0.08858789461
4251	-0.08858589993
4252	-0.0885833771
4253	-0.08857944372
4254	-0.08857834264
4255	-0.08857648563
4256	-0.08857535049
4257	-0.08857390785
4258	-0.088573028
4259	-0.0885707884
4260	-0.08856846571
4261	-0.08856747906
4262	-0.08856286898
4263	-0.08856194572
4264	-0.08856048528
4265	-0.08855944596
4266	-0.08855788686
4267	-0.08855237226
4268	-0.08854915438
4269	-0.08854784305
4270	-0.08854476397
4271	-0.08854289926
4272	-0.08854191495
4273	-0.08854092898
4274	-0.08853982625
4275	-0.08853937196
4276	-0.08853832753
4277	-0.0885372878
4278	-0.08853635178
4279	-0.08853469882
4280	-0.08853328176
4281	-0.08853183611
4282	-0.08853071128
4283	-0.08852812774
4284	-0.08852704824
4285	-0.08852293332
4286	-0.08852223953
4287	-0.08852096568
4288	-0.0885171808
4289	-0.08851577754
4290	-0.08851525474
4291	-0.0885136083
4292	-0.08851263122
4293	-0.08851113719
4294	-0.08850869543
4295	-0.08850644711
4296	-0.08850399307
4297	-0.08850080033
4298	-0.08849800218
4299	-0.08849690754
4300	-0.08849516278
4301	-0.08849404264
4302	-0.0884902301
4303	-0.08848912989
4304	-0.08848809324
4305	-0.08848741816
4306	-0.08848558451
4307	-0.08848324526
4308	-0.08848147112
4309	-0.08848088023
4310	-0.08847973423
4311	-0.0884775959
4312	-0.08847688237
4313	-0.08847522033
4314	-0.08847379788
4315	-0.08847251596
4316	-0.08847147321
4317	-0.08846959139
4318	-0.08846809688
4319	-0.08846681536
4320	-0.08846638777
4321	-0.08846535938
4322	-0.08846363828
4323	-0.08846272338
4324	-0.08846147996
4325	-0.08845960969
4326	-0.08845836543
4327	-0.08845752544
4328	-0.08845654
4329	-0.08845582122
4330	-0.08845353361
4331	-0.08845259959
4332	-0.08845119307
4333	-0.08844890246
4334	-0.08844836595
4335	-0.08844643533
4336	-0.08844428608
4337	-0.0884431964
4338	-0.08844277976
4339	-0.08844145889
4340	-0.08844067368
4341	-0.08843838098
4342	-0.08843736115
4343	-0.08843534742
4344	-0.08843396414
4345	-0.08843287657
4346	-0.08843038963
4347	-0.08842857773
4348	-0.08842652495
4349	-0.08842494798
4350	-0.08842356579
4351	-0.08842222414
4352	-0.08842004882
4353	-0.08841781317
4354	-0.08841659915
4355	-0.08841330952
4356	-0.08841255506
4357	-0.08841168773
4358	-0.08840982513
4359	-0.08840904147
4360	-0.08840801027
4361	-0.08840371321
4362	-0.08840246326
4363	-0.08840169788
4364	-0.08840056859
4365	-0.08840002833
4366	-0.08839831754
4367	-0.08839597737
4368	-0.08839488341
4369	-0.08839419601
4370	-0.08839256486
4371	-0.08839131014
4372	-0.08838918467
4373	-0.08838755451
4374	-0.08838604682
4375	-0.08838507902
4376	-0.08838097693
4377	-0.08837972724
4378	-0.08837806049
4379	-0.08837397729
4380	-0.08837234202
4381	-0.08837062016
4382	-0.08836965088
4383	-0.08836708058
4384	-0.08836624434
4385	-0.088365559
4386	-0.08836389297
4387	-0.08836305109
4388	-0.08836134507
4389	-0.08836088147
4390	-0.08835966455
4391	-0.08835884922
4392	-0.08835591861
4393	-0.08835470181
4394	-0.088353237
4395	-0.0883523665
4396	-0.08835162249
4397	-0.08835046953
4398	-0.08835009917
4399	-0.0883482469
4400	-0.08834735649
4401	-0.08834569275
4402	-0.08834530145
4403	-0.08834321416
4404	-0.08834223462
4405	-0.08834101203
4406	-0.08834017734
4407	-0.08833934474
4408	-0.08833904419
4409	-0.0883343602
4410	-0.0883333354
4411	-0.08833196327
4412	-0.08833064593
4413	-0.08832882955
4414	-0.0883284586
4415	-0.08832769934
4416	-0.08832498174
4417	-0.08832388166
4418	-0.08832254278
4419	-0.08832164604
4420	-0.08832067381
4421	-0.08831977201
4422	-0.0883192571
4423	-0.08831810766
4424	-0.08831354318
4425	-0.0883127476
4426	-0.08830880879
4427	-0.0883056499
4428	-0.08830456545
4429	-0.08830184288
4430	-0.08830060087
4431	-0.08829957965
4432	-0.08829913637
4433	-0.08829715381
4434	-0.08829664533
4435	-0.08829616725
4436	-0.08829539434
4437	-0.08829411092
4438	-0.08829256138
4439	-0.08829157684
4440	-0.08828987498
4441	-0.08828791799
4442	-0.08828707673
4443	-0.08828649306
4444	-0.08828581781
4445	-0.08828482652
4446	-0.08828370089
4447	-0.08828247557
4448	-0.08828088532
4449	-0.08827620154
4450	-0.08827518476
4451	-0.08827457276
4452	-0.08827316256
4453	-0.0882712268
4454	-0.08827013414
4455	-0.08826889392
4456	-0.08826770628
4457	-0.08826621627
4458	-0.08826393214
4459	-0.08826304372
4460	-0.08826242547
4461	-0.08826152194
4462	-0.08826104484
4463	-0.08826017033
4464	-0.08825912254
4465	-0.0882583084
4466	-0.08825755052
4467	-0.08825488782
4468	-0.08825366305
4469	-0.08825268913
4470	-0.08825190746
4471	-0.08825104984
4472	-0.08825062886
4473	-0.08824896663
4474	-0.08824633591
4475	-0.08824585987
4476	-0.08824388533
4477	-0.08824264255
4478	-0.08824169349
4479	-0.0882376513
4480	-0.08823679706
4481	-0.08823521484
4482	-0.08823383261
4483	-0.08823121554
4484	-0.08822992707
4485	-0.08822926312
4486	-0.08822785343
4487	-0.0882267047
4488	-0.08822576946
4489	-0.08822370152
4490	-0.08822327352
4491	-0.08822196912
4492	-0.08822088324
4493	-0.08821905109
4494	-0.08821499743
4495	-0.0882141801
4496	-0.08821369629
4497	-0.08821303788
4498	-0.08821112515
4499	-0.08820847711
4500	-0.08820749783
4501	-0.08820505097
4502	-0.08820406773
4503	-0.08820283295
4504	-0.08819928576
4505	-0.08819800772
4506	-0.08819504412
4507	-0.08819205254
4508	-0.08819048191
4509	-0.08818869385
4510	-0.0881873317
4511	-0.08818503706
4512	-0.08818379665
4513	-0.08818145933
4514	-0.0881803645
4515	-0.08817928757
4516	-0.08817803419
4517	-0.08817696388
4518	-0.08817592713
4519	-0.08817469145
4520	-0.08817347058
4521	-0.08817289531
4522	-0.08817189872
4523	-0.08817061303
4524	-0.08816871804
4525	-0.08816732738
4526	-0.08816602593
4527	-0.08816486048
4528	-0.08816384032
4529	-0.08815991559
4530	-0.08815836959
4531	-0.08815775842
4532	-0.08815607113
4533	-0.0881531535
4534	-0.08815000067
4535	-0.08814690672
4536	-0.08814412483
4537	-0.08814210356
4538	-0.08814130347
4539	-0.08814026508
4540	-0.08813940291
4541	-0.08813833297
4542	-0.08813714354
4543	-0.08813679308
4544	-0.08813535311
4545	-0.08813413133
4546	-0.08813359338
4547	-0.08813280639
4548	-0.08813179874
4549	-0.08813049099
4550	-0.08812998702
4551	-0.08812942304
4552	-0.08812806896
4553	-0.08812607798
4554	-0.08812543815
4555	-0.08812351431
4556	-0.08812314454
4557	-0.08812147053
4558	-0.0881199209
4559	-0.0881185478
4560	-0.08811662632
4561	-0.08811512932
4562	-0.08811093999
4563	-0.08810966756
4564	-0.08810925839
4565	-0.08810796197
4566	-0.08810539938
4567	-0.08810424579
4568	-0.08810216147
4569	-0.0881011692
4570	-0.08809986487
4571	-0.08809910541
4572	-0.08809736711
4573	-0.08809154423
4574	-0.08809067573
4575	-0.08808968553
4576	-0.08808924204
4577	-0.08808843588
4578	-0.08808704761
4579	-0.08808533742
4580	-0.08808444526
4581	-0.08808265072
4582	-0.08807993034
4583	-0.08807913825
4584	-0.08807756576
4585	-0.08807643033
4586	-0.08807553775
4587	-0.08807457934
4588	-0.08807347412
4589	-0.08807266396
4590	-0.08807028583
4591	-0.08806923786
4592	-0.08806815234
4593	-0.08806748211
4594	-0.08806618442
4595	-0.08806433292
4596	-0.08806239693
4597	-0.08806112374
4598	-0.08805947132
4599	-0.0880571379
4600	-0.08805533687
4601	-0.08805430833
4602	-0.08805317194
4603	-0.0880502067
4604	-0.08804856299
4605	-0.08804787563
4606	-0.08804605936
4607	-0.08804354522
4608	-0.08804271157
4609	-0.08804221232
4610	-0.0880410256
4611	-0.08803978595
4612	-0.08803788901
4613	-0.08803669467
4614	-0.08803635643
4615	-0.0880354453
4616	-0.08803420515
4617	-0.08803344828
4618	-0.0880306059
4619	-0.0880301275
4620	-0.08802869674
4621	-0.08802751133
4622	-0.08802692137
4623	-0.08802576817
4624	-0.08802324772
4625	-0.08802254296
4626	-0.08802132641
4627	-0.08801950618
4628	-0.08801754751
4629	-0.08801583989
4630	-0.08801465529
4631	-0.08801350292
4632	-0.08801276679
4633	-0.08801161304
4634	-0.08801062962
4635	-0.08800982181
4636	-0.08800886449
4637	-0.08800600297
4638	-0.08800300499
4639	-0.08800156368
4640	-0.08800105278
4641	-0.08799896708
4642	-0.08799755618
4643	-0.08799546016
4644	-0.08799387335
4645	-0.08799341481
4646	-0.08799283395
4647	-0.08799187327
4648	-0.08799058567
4649	-0.08798953608
4650	-0.0879890308
4651	-0.08798714616
4652	-0.08798546004
4653	-0.08798343038
4654	-0.08798039035
4655	-0.08797833849
4656	-0.08797768074
4657	-0.08797602762
4658	-0.0879744868
4659	-0.08797230387
4660	-0.08797057315
4661	-0.08796967663
4662	-0.08796898533
4663	-0.08796835176
4664	-0.08796746121
4665	-0.08796680406
4666	-0.08796527448
4667	-0.0879635307
4668	-0.08796293795
4669	-0.08796220644
4670	-0.08795995835
4671	-0.08795941824
4672	-0.08795550456
4673	-0.08795386172
4674	-0.08795274337
4675	-0.08795189499
4676	-0.08795060291
4677	-0.08794953179
4678	-0.08794805353
4679	-0.08794675912
4680	-0.08794591562
4681	-0.08794209001
4682	-0.08794086159
4683	-0.08793970501
4684	-0.08793873818
4685	-0.08793694666
4686	-0.08793654945
4687	-0.08793581952
4688	-0.0879347633
4689	-0.08793386133
4690	-0.08793268338
4691	-0.08793158877
4692	-0.08793004355
4693	-0.08792818136
4694	-0.08792733104
4695	-0.08792656569
4696	-0.08792487921
4697	-0.08792450727
4698	-0.08792377701
4699	-0.0879216987
4700	-0.08792124277
4701	-0.08791968288
4702	-0.08791919279
4703	-0.0879182266
4704	-0.08791725407
4705	-0.08791675728
4706	-0.08791597977
4707	-0.08791479723
4708	-0.08791303368
4709	-0.08791197744
4710	-0.08791049296
4711	-0.08790967227
4712	-0.08790815488
4713	-0.08790700855
4714	-0.08790589868
4715	-0.0879029744
4716	-0.08790202402
4717	-0.08790121252
4718	-0.08789993758
4719	-0.08789918964
4720	-0.08789663257
4721	-0.08789489784
4722	-0.08789412399
4723	-0.08789338141
4724	-0.08789165582
4725	-0.08788806166
4726	-0.08788734654
4727	-0.0878863923
4728	-0.08788558659
4729	-0.08788506891
4730	-0.08788361795
4731	-0.08788042465
4732	-0.08787763579
4733	-0.08787630294
4734	-0.08787491185
4735	-0.08787317415
4736	-0.08787260291
4737	-0.08787180467
4738	-0.08786959738
4739	-0.08786910891
4740	-0.08786809966
4741	-0.08786435111
4742	-0.08786323554
4743	-0.08786045295
4744	-0.08785924614
4745	-0.08785864317
4746	-0.08785770422
4747	-0.08785692799
4748	-0.0878553364
4749	-0.08785361887
4750	-0.08785304718
4751	-0.08784867532
4752	-0.08784745905
4753	-0.08784638089
4754	-0.08784519593
4755	-0.0878442393
4756	-0.08784306547
4757	-0.0878409175
4758	-0.08784038869
4759	-0.08783943423
4760	-0.08783876857
4761	-0.08783783812
4762	-0.08783698343
4763	-0.08783524736
4764	-0.08783265651
4765	-0.08783117995
4766	-0.0878296585
4767	-0.08782855407
4768	-0.08782710245
4769	-0.08782626428
4770	-0.08782547426
4771	-0.08782446718
4772	-0.08782329855
4773	-0.08782224233
4774	-0.0878215517
4775	-0.08782114036
4776	-0.08782057583
4777	-0.08782035424
4778	-0.08781919977
4779	-0.08781817323
4780	-0.08781765502
4781	-0.08781513007
4782	-0.08781453532
4783	-0.08781413153
4784	-0.08781352271
4785	-0.08781262005
4786	-0.08781156599
4787	-0.08781007187
4788	-0.08780923335
4789	-0.08780721468
4790	-0.08780306155
4791	-0.08779961988
4792	-0.08779803736
4793	-0.08779734984
4794	-0.08779586845
4795	-0.08779524837
4796	-0.08779344119
4797	-0.08779239591
4798	-0.08779102769
4799	-0.08779002687
4800	-0.087789206
4801	-0.08778803283
4802	-0.08778677026
4803	-0.08778345809
4804	-0.08778291904
4805	-0.08778192041
4806	-0.08778062613
4807	-0.08778023346
4808	-0.08777937943
4809	-0.08777860883
4810	-0.08777782628
4811	-0.0877768938
4812	-0.08777603005
4813	-0.0877746583
4814	-0.08777362029
4815	-0.08777309973
4816	-0.08777240873
4817	-0.08777130718
4818	-0.08776699598
4819	-0.08776606909
4820	-0.08776544427
4821	-0.08776227704
4822	-0.08776127588
4823	-0.08776062019
4824	-0.08775937146
4825	-0.08775884271
4826	-0.087757085
4827	-0.08775610967
4828	-0.08775570195
4829	-0.08775449206
4830	-0.08775386224
